title,content
Xe điện - cơn đau đầu của Chủ tịch Toyota - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Tỷ phú từng giàu nhất Trung Quốc nỗ lực cứu đế chế bất động sản - Báo VnExpress Kinh doanh,"Tỷ phú bất động sản Vương Kiện Lâm của Trung Quốc đang gặp khó khăn tài chính sau khi ngành này khủng hoảng do chiến dịch giảm đòn bẩy của chính phủ. Tập đoàn Wanda của ông đang vật lộn để niêm yết công ty trung tâm mua sắm Zhuhai Wanda và đối mặt với thời hạn hoàn trả các khoản nợ lớn. Wang đang nỗ lực đàm phán gia hạn nợ với các ngân hàng và nhà đầu tư, đồng thời bán tài sản để tăng thanh khoản. Tuy nhiên, IPO có thể bị trì hoãn vô thời hạn và các rào cản pháp lý cũng khiến tình hình trở nên khó khăn hơn. Cuộc khủng hoảng tại Wanda phản ánh tình trạng khó khăn của ngành bất động sản Trung Quốc, làm giảm hy vọng phục hồi sau đại dịch."
Hãng xe điện Trung Quốc tăng tốc trong cuộc đua toàn cầu - Báo VnExpress Kinh doanh,"BYD, một hãng xe điện Trung Quốc, đang nổi lên như một đối thủ cạnh tranh đáng gờm với Tesla. Hãng hiện là thương hiệu xe bán chạy nhất tại Brazil, Israel và Thái Lan, đồng thời còn vượt qua Volkswagen để trở thành thương hiệu bán chạy nhất tại Trung Quốc. BYD được khen ngợi vì thiết kế bắt mắt, nhiều tính năng và giá cả phải chăng. Hãng tự sản xuất nhiều linh kiện, cho phép kiểm soát chi phí tốt hơn và mở rộng ra toàn cầu. BYD hiện bán xe tại 53 quốc gia và vùng lãnh thổ, trong đó có Mỹ (xe buýt điện) và đang có kế hoạch mở rộng nhà máy tại Thái Lan, Việt Nam, Pháp, Philippines và Indonesia. Năm ngoái, BYD bán được 1,8 triệu xe chạy năng lượng mới và mới đây đã vượt mốc 3 triệu xe sản xuất trong năm nay."
Elon Musk cuồng công việc như thế nào - Báo VnExpress Kinh doanh,"Elon Musk là một người cuồng công việc, thường xuyên làm việc đến đêm tại văn phòng và chỉ nghỉ vài ngày trong năm. Ông tin rằng làm việc chăm chỉ là chìa khóa thành công và đã áp dụng triết lý này tại các công ty của mình, bao gồm Tesla và SpaceX. Văn hóa làm việc đòi hỏi cao này hiện đang được thử nghiệm tại Twitter. Musk đã đặt câu hỏi về việc làm thế nào để tạo động lực cho nhân viên, nhấn mạnh việc làm việc điên cuồng và kỳ vọng người khác cũng làm như vậy. Triết lý ""sống ở nơi làm việc"" của ông trái ngược với mong muốn làm việc từ xa của nhiều người hiện nay. Mặc dù ông không yêu cầu mọi người làm việc nhiều như mình, nhưng Musk đã đưa ra những tín hiệu rằng ông kỳ vọng họ làm việc chăm chỉ. Ông đã thực hiện một số thay đổi tại Twitter để khuyến khích làm việc thêm giờ, bao gồm việc yêu cầu lắp phòng ngủ tại công ty."
Ông trùm trực thăng Malaysia - Báo VnExpress Kinh doanh,"Weststar Aviation Services, do Syed Azman Syed Ibrahim lãnh đạo, đặt mục tiêu trở thành nhà điều hành máy bay trực thăng lớn nhất thế giới. Công ty hiện sở hữu 34 trực thăng, phục vụ các khách hàng trong ngành dầu khí và các địa điểm khó tiếp cận. Weststar đang đầu tư 250 triệu USD để tăng đội tàu bay lên 30% và mở rộng sang các thị trường mới, bao gồm châu Âu, châu Phi và Nam Mỹ. Công ty cũng đang hợp tác với Không quân Hoàng gia Malaysia và chính phủ. Trong khi Weststar Aviation Services phải đối mặt với sự cạnh tranh, Ibrahim tin rằng thành công không chỉ phụ thuộc vào số lượng trực thăng mà còn ở các yếu tố như phi công lành nghề và lợi nhuận hợp lý."
Intel tìm cách thoát vũng lầy - Báo VnExpress Kinh doanh,"CEO Pat Gelsinger của Intel nhận ra cần hành động nhanh để tránh tụt hậu trước các đối thủ. Intel đang gặp khó khăn trong chuyển đổi từ sản xuất chip độc lập sang gia công chip cho các công ty khác, khiến cổ phiếu giảm. Gelsinger đặt cược sự nghiệp vào hoạt động gia công này, đầu tư hàng trăm tỷ USD vào nhà máy mới. Tuy nhiên, Intel vẫn gặp trở ngại trong việc thu hút khách hàng, với Qualcomm và Tesla bỏ dự án vì sai sót kỹ thuật. Intel đặt mục tiêu trở thành một trong hai nhà sản xuất chip theo hợp đồng lớn nhất thế giới, nhưng kế hoạch của Gelsinger vẫn đầy thách thức. Chính phủ Mỹ đang hỗ trợ ngành công nghiệp chip trong nước thông qua Đạo luật Chips, nhưng Intel vẫn phải chứng minh năng lực gia công chip của mình để cạnh tranh với các đối thủ như TSMC và Samsung."
William J. O'Neil - cha đẻ cẩm nang 'gối đầu giường' cho nhà đầu tư - Báo VnExpress Kinh doanh,"William J. O'Neil, cha đẻ của phương pháp đầu tư CANSLIM, đã qua đời. Phương pháp này kết hợp các yếu tố cơ bản và kỹ thuật, tập trung vào các doanh nghiệp có tăng trưởng thu nhập cao, sản phẩm mới và quản lý đột phá. O'Neil thành lập William O'Neil Co., phát triển cơ sở dữ liệu chứng khoán hàng ngày đầu tiên và thành lập Investor's Business Daily, một tờ báo tài chính thành công. Mặc dù ông không còn quản lý quỹ hoạt động, nhưng những cuốn sách và phương pháp đầu tư của ông, bao gồm cả CANSLIM, vẫn được sử dụng rộng rãi bởi các nhà đầu tư giá trị."
Chiến thuật đầu tư vào châu Á của Warren Buffett - Báo VnExpress Kinh doanh,"Vào cuối tháng 3 năm 2023, danh mục đầu tư của Berkshire Hathaway có 77% là cổ phiếu Mỹ. Tuy nhiên, tỷ phú Warren Buffett đã tăng cường rót tiền vào châu Á, đặc biệt là Nhật Bản. Berkshire đã mua 7,4% cổ phần tại 5 tập đoàn lâu đời của Nhật Bản (Itochu, Marubeni, Mitsubishi, Mitsui & Co, Sumitomo), với tổng giá trị khoảng 15,2 tỷ USD. Buffett cho biết ông bị hấp dẫn bởi lợi nhuận ổn định, cổ tức cao và các chương trình mua lại cổ phiếu quỹ của các công ty Nhật Bản. Ngoài lý do kinh tế, Buffett còn xem đầu tư vào Nhật Bản là cách tiếp cận gián tiếp với thị trường Trung Quốc, vốn có liên hệ chặt chẽ với Nhật Bản. Trong khi đó, Buffett đã dần rút các khoản đầu tư trực tiếp của Berkshire vào Trung Quốc, chẳng hạn như khoản đầu tư vào PetroChina. Berkshire vẫn đầu tư vào BYD, nhà sản xuất xe điện Trung Quốc, nhưng đã giảm số lượng cổ phiếu nắm giữ xuống một nửa. Buffett và Phó chủ tịch Berkshire Charlie Munger bày tỏ quan ngại về rủi ro địa chính trị liên quan đến việc đầu tư trực tiếp vào các công ty Trung Quốc."
Khả năng khôn khéo về chính trị của Elon Musk - Báo VnExpress Kinh doanh,"Elon Musk, người tự xưng là người ủng hộ quyền tự do ngôn luận, có thái độ đối mặt với các chính trị gia Mỹ mạnh mẽ hơn so với các nhà lãnh đạo nước ngoài. Khi tiếp cận các nhà lãnh đạo nước ngoài nắm quyền lực đối với các hoạt động kinh doanh toàn cầu của mình, Musk áp dụng chiến lược ""Học thuyết Musk"" của mình. Trong các cuộc phỏng vấn ở Mỹ, Musk chỉ trích chính quyền Biden và Fed. Tuy nhiên, khi thảo luận về Trung Quốc, nơi chiếm hơn 20% doanh số của Tesla, Musk lại ủng hộ quan điểm của Trung Quốc về Đài Loan. Sự điều chỉnh này của Musk nhằm cân bằng giữa tính thẳng thắn của ông và lợi ích kinh doanh của các công ty Tesla, SpaceX và Twitter. Musk hiểu rằng bên ngoài nước Mỹ, ông cần thận trọng hơn vì các chính phủ có thể hạn chế hoạt động kinh doanh của mình."
Người thừa kế LVMH muốn gây dựng hãng đồng hồ tỷ USD - Báo VnExpress Kinh doanh,"LVMH đang phát triển các thương hiệu xa xỉ đạt doanh thu tỷ đô, bao gồm cả TAG Heuer do Frédéric Arnault làm CEO. Chiến lược này tập trung vào mở rộng phạm vi khách hàng mà không làm giảm tính độc quyền thương hiệu. Frédéric Arnault áp dụng chiến lược này bằng cách cung cấp sản phẩm từ giá cao cấp đến giá phải chăng hơn. LVMH kiểm soát nghiêm ngặt các cửa hàng để kể câu chuyện thương hiệu theo cách sống động nhất, điều này cho phép họ tận dụng lợi thế của tập đoàn khi mở các cửa hàng mới, đặc biệt là ở Trung Quốc."
Nhà bán hàng thời trang Trung Quốc khiến châu Âu lo lắng - Báo VnExpress Kinh doanh,"Shein đã mở một cửa hàng pop-up tại Paris để quảng bá nền tảng bán hàng thời trang trực tuyến. Cửa hàng đã thu hút đông đảo khách hàng, khiến các nhà bán lẻ Pháp lo ngại về sự cạnh tranh từ Shein với giá cả phải chăng. Tuy nhiên, Shein cũng bị chỉ trích vì tác động môi trường và điều kiện làm việc được cho là kém của các nhà thầu phụ sản xuất. Các tổ chức và doanh nghiệp châu Âu đang kêu gọi các hành động pháp lý để hạn chế sự mở rộng của Shein, trong khi Shein phủ nhận các cáo buộc và nhấn mạnh các nỗ lực bền vững của mình. Dù vậy, nhiều khách hàng vẫn ưu tiên giá cả hơn những lo ngại về môi trường và xã hội."
Vì sao Warren Buffett đặt cược lớn vào cổ phiếu dầu mỏ? - Báo VnExpress Kinh doanh,"Năm 2008, Berkshire Hathaway đầu tư vào ConocoPhillips nhưng gặp lỗ do giá dầu sụt giảm. Sau thất bại này, Buffett tiếp tục đầu tư vào ngành năng lượng nhưng không mấy thành công. Tuy nhiên, năm 2022, Berkshire đã đặt cược lớn vào Occidental Petroleum và Chevron, khiến giá trị cổ phiếu tăng vọt. Trong bối cảnh thế giới muốn giảm phụ thuộc vào nhiên liệu hóa thạch, Berkshire tin rằng dầu thô vẫn là nguồn năng lượng quan trọng và các công ty như Occidental và Chevron sẽ tiếp tục sinh lời trong tương lai."
Cuộc sống luôn bận rộn của ông trùm hàng không giá rẻ châu Á - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Cách ngân hàng nhỏ nhất nước Mỹ tồn tại qua 100 năm - Báo VnExpress Kinh doanh,"Kentland Federal Savings and Loan là ngân hàng nhỏ nhất Hoa Kỳ, do James A. Sammons điều hành. Ngân hàng này chỉ có một chi nhánh, không ATM, không trang web và chỉ cung cấp dịch vụ cho vay mua nhà và gửi tiết kiệm. Việc Kentland vẫn độc lập hoạt động là do các quy định bảo vệ cho các nhà băng nhỏ trong thời kỳ thành lập. Tuy nhiên, sự co lại về nguồn tài sản và sự thờ ơ của những người thừa kế khiến tương lai của ngân hàng này trở nên không chắc chắn."
'Nụ hôn thần chết' của Apple - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Tupperware - từ biểu tượng nhà bếp đến nguy cơ phá sản - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Từ giao pizza thành một trong những tỷ phú trẻ nhất thế giới - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Người có nhiệm vụ giải cứu ngành ngân hàng Thụy Sĩ - Báo VnExpress Kinh doanh,"Sau chín năm lãnh đạo UBS và biến ngân hàng này thành tổ chức tài chính thống trị Thụy Sĩ, Sergio Ermotti sẽ quay lại nắm giữ vị trí CEO để giám sát quá trình sáp nhập Credit Suisse tiềm ẩn nhiều hỗn loạn. Nhiệm vụ cấp bách này nhằm đảm bảo sự ổn định cho ngành tài chính Thụy Sĩ, vốn phụ thuộc rất nhiều vào sự sáp nhập của hai ngân hàng có tổng tài sản 1.600 tỷ USD. Dù có kinh nghiệm trong việc tái cấu trúc thành công UBS, nhiệm kỳ của Ermotti cũng không hẳn không có sai sót. Ông thừa nhận cảm thấy ""nghĩa vụ"" trong việc quay lại và cam kết sẽ tiếp tục làm CEO miễn là ngân hàng còn cần."
Cuộc sống của Jack Ma 'hậu Alibaba' - Báo VnExpress Kinh doanh,"Năm 2020, Jack Ma của Alibaba bị chỉ trích hệ thống tài chính Trung Quốc và được cho là mất tích. Kể từ đó, ông tập trung vào hoạt động từ thiện, nghiên cứu vấn đề lương thực toàn cầu và học về sản xuất lương thực bền vững. Trong thời gian ẩn cư, Ma thường xuyên đến Nhật Bản, Tây Ban Nha, Úc và Fiji. Gần đây, ông xuất hiện tại một trường học ở Hàng Châu, trùng thời điểm Bắc Kinh muốn vực dậy nền kinh tế."
Economist: Adidas khó đuổi kịp Nike - Báo VnExpress Kinh doanh,"Trong quá khứ, Adidas từng đe dọa vị trí thống trị của Nike. Dưới sự lãnh đạo của CEO Rorsted, doanh thu đã tăng đáng kể. Tuy nhiên, hiện tại, Adidas đang gặp khó khăn do lạm phát, chấm dứt hoạt động kinh doanh ở Nga, hành vi gây tranh cãi của Kanye West và sự sụt giảm doanh số ở Trung Quốc. Lối quản trị tập trung vào hiệu quả của Rorsted cũng dẫn đến các vấn đề với các nhà bán lẻ và thiếu đầu tư mới. CEO mới Bjorn Gulden đối mặt với nhiều thách thức, bao gồm cả việc giải quyết tình trạng tồn đọng giày Yeezy và phục hồi hoạt động kinh doanh ở Trung Quốc. Adidas vẫn chưa thể sánh kịp Nike và cần phải tăng tốc đáng kể để bắt kịp đối thủ."
Cách một nhà sản xuất Đức tránh ảnh hưởng từ xung đột Ukraine - Báo VnExpress Kinh doanh,"Mặc dù cuộc chiến Ukraine gây lo ngại về năng lượng và chuỗi cung ứng, nhiều công ty châu Âu, bao gồm nhà sản xuất máy móc nông nghiệp Claas của Đức, đã thích nghi. Claas đã giảm sản xuất ở Nga và Trung Quốc, tăng sản lượng ở Đức, chuyển đổi sang nguồn năng lượng khác và thực hiện các thay đổi kỹ thuật để tiết kiệm năng lượng. Công ty cũng đã đa dạng hóa chuỗi cung ứng bằng cách tìm kiếm các nguồn cung ứng thay thế ở Đông Âu và Đức. Ngoài ra, Claas đã mở rộng hoạt động ở Hoa Kỳ, một thị trường tăng trưởng mặc dù tăng chi phí năng lượng và chuỗi cung ứng gây ảnh hưởng đến lợi nhuận của công ty."
Nghi vấn chiêu 've sầu thoát xác' của hãng buôn dầu Nga - Báo VnExpress Kinh doanh,"Tháng 11/2022, Niles Troost, Nhà sáng lập Paramount Energy & Commodities SA, cho rằng trần giá dầu của Nga có thể không phải giải pháp ngăn giá lương thực tăng. Sau khi EU trừng phạt xuất khẩu năng lượng, Paramount SA đã chuyển hoạt động sang Paramount DMCC ở Dubai. Paramount DMCC tuyên bố độc lập với Paramount SA và phủ nhận vi phạm lệnh trừng phạt. Họ ước tính đã giao dịch 25% tổng lượng dầu thô từ cảng Kozmino của Nga, bán ESPO với giá trên 60 USD/thùng. Tuy nhiên, Paramount DMCC khẳng định tuân thủ hướng dẫn của G7. Một số tàu chở dầu của công ty có thể không sử dụng dịch vụ bảo hiểm của phương Tây. Các nhà vận động chính sách lo ngại về hành vi vi phạm giá trần, trong khi các nhà hoạch định chính sách phương Tây muốn dầu Nga tiếp tục được giao dịch dưới ngưỡng 60 USD."
Toshiba - từ tượng đài công nghệ đến kết cục bị mua lại - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Cuộc khủng hoảng chấm dứt 167 năm tồn tại của Credit Suisse - Báo VnExpress Kinh doanh,"Ngân hàng UBS đã mua lại Credit Suisse với giá 3,25 tỷ USD, kết thúc 167 năm hoạt động độc lập của Credit Suisse. Sự sụp đổ của Credit Suisse bắt nguồn từ lòng tự tin thái quá sau khi thoát khỏi cuộc khủng hoảng năm 2008. Ngân hàng này đã tham gia vào các hoạt động rủi ro như ngân hàng đầu tư và quản lý tài sản, dẫn đến các vụ kiện tụng và phạt tiền kéo dài. Những sai lầm trong vận hành và môi trường làm việc độc hại cũng góp phần vào sự thất bại của Credit Suisse."
Casetify - startup ốp lưng điện thoại thu 300 triệu USD một năm - Báo VnExpress Kinh doanh,"Tóm tắt:

Năm 2011, ý tưởng khởi nghiệp Casetify nảy sinh khi Wesley Ng nhận ra nhu cầu in ảnh từ Instagram lên ốp điện thoại. Casetify đã tận dụng tiếp thị bằng người có ảnh hưởng trên Instagram, giúp họ bán được hơn 15 triệu ốp điện thoại và đạt doanh thu 300 triệu đô la trong năm ngoái. Tuy nhiên, khởi nghiệp không dễ dàng, Casetify đã mắc sai lầm khi mua máy in công nghiệp không phù hợp. Với triết lý không ""đốt"" tiền, Casetify đã duy trì hoạt động có lợi nhuận trong thập kỷ đầu tiên mà không cần gọi vốn đầu tư mạo hiểm. Hiện tại, Casetify có 25 cửa hàng bán trực tiếp và đang thử nghiệm mô hình ""style labs"" để cung cấp trải nghiệm tạo ốp lưng theo thiết kế riêng. Công ty đã nhận được số vốn đầu tư hàng chục triệu đô la vào năm 2021 và có tiềm năng trở thành ""kỳ lân"" trong tương lai."
10 gia đình giàu nhất châu Á - Báo VnExpress Kinh doanh,"Tài sản của 20 gia đình giàu nhất châu Á giảm 17,7 tỷ USD so với năm trước, xuống còn 478,1 tỷ USD do tài sản của 5 gia đình Ấn Độ giảm tổng cộng 17,1 tỷ USD. Mặc dù vậy, Mukesh Ambani tiếp tục dẫn đầu danh sách năm thứ 4 liên tiếp, tiếp theo là Michael Bambang Hartono, Robert Budi Hartono và Walter, Thomas, Raymond Kwok. Danh sách 10 gia tộc giàu nhất châu Á bao gồm: Ambani, Hartono, Kwok, Mistry, Chearavanont, Yoovidhya, Cheng, Pao/Woo, Tsai và Lee."
Cách Lego thành hãng đồ chơi lớn nhất thế giới - Báo VnExpress Kinh doanh,"Phiên An, một thành phố ven sông ở miền Nam Việt Nam, đang trở thành trung tâm công nghệ mới của châu Á. Các công ty công nghệ lớn như Samsung và Intel đang mở rộng hoạt động tại đây, thu hút các chuyên gia và sinh viên từ khắp nơi trên thế giới. Chính phủ Việt Nam cũng đang đầu tư vào các cơ sở hạ tầng và nâng cao trình độ giáo dục trong khu vực, biến Phiên An trở thành điểm đến hấp dẫn cho các công ty công nghệ muốn mở rộng hoạt động ở Đông Nam Á."
Yahoo - cựu vương Internet ngủ quên trên chiến thắng - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Nike - hãng giày ra đời từ bài luận trong trường đại học - Báo VnExpress Kinh doanh,"Vào năm 1962, Phil Knight sáng lập Blue Ribbon Sports (BRS) sau khi lấy cảm hứng từ các lớp học ở Stanford và những bài học về điền kinh của Huấn luyện viên Bill Bowerman. Họ nhập khẩu giày chạy của Onitsuka từ Nhật Bản nhưng sau đó giải thể mối quan hệ hợp tác này vào năm 1971. BRS đổi tên thành Nike, thiết kế logo Swoosh mang tính biểu tượng và tung ra các sản phẩm giày mới như Cortez và Waffle Trainer. Sự hợp tác với các vận động viên nổi bật, bao gồm Michael Jordan, và chiến dịch quảng cáo thông minh đã giúp Nike trở thành thương hiệu đồ thể thao hàng đầu thế giới. Sự hợp tác thành công giữa Knight và Bowerman là ví dụ điển hình cho sự kết hợp giữa tinh thần khởi nghiệp và sự sáng tạo. Nike vẫn đang phát triển mạnh mẽ với doanh thu đạt 46,7 tỷ USD vào năm 2022 và trở thành một trong những thương hiệu giày thể thao hàng đầu toàn cầu."
Sự ra đời và sụp đổ của đế chế điện thoại Nokia - Báo VnExpress Kinh doanh,"Nokia được thành lập năm 1865 tại Phần Lan. Ban đầu, họ sản xuất bột giấy trước khi mở rộng sang cao su, cáp và điện tử. Mảng điện thoại của Nokia ra đời năm 1979, và họ đã ra mắt điện thoại di động đầu tiên năm 1982. Trong những năm 1990, Nokia đã trở thành nhà cung cấp điện thoại di động hàng đầu thế giới.

Tuy nhiên, sự xuất hiện của iPhone năm 2007 đã khiến Nokia mất thị phần. Họ đã cố gắng hợp tác với Microsoft bằng cách đưa hệ điều hành Windows Phone vào dòng sản phẩm Lumia nhưng không thành công. Năm 2013, Microsoft mua lại mảng thiết bị cầm tay của Nokia nhưng bán lại vào năm 2016. Hiện tại, Nokia tập trung vào mảng thiết bị mạng và phần mềm."
Cách Bernard Arnault - ông chủ LVMH thành người giàu nhất thế giới,"Phiên An là một bản sao tuyệt đẹp của Paris được xây dựng vào đầu thế kỷ 20 bởi người Pháp. Nó là một sự kết hợp hài hòa giữa kiến trúc châu Âu và văn hóa Việt Nam, tạo nên một nét duyên dáng độc đáo. Phiên An có những con đường rộng rãi, những tòa nhà thuộc địa tráng lệ và những quán cà phê vỉa hè sôi động, gợi nhớ đến quê hương của nó, Paris."
Adidas - từ xưởng giày sau nhà thành công ty hàng đầu thế giới - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Shoichiro Toyoda - người giúp Toyota thành đế chế toàn cầu - Báo VnExpress Kinh doanh,"Shoichiro Toyoda, con trai của người sáng lập Toyota và cha của CEO hiện tại, đã qua đời ở tuổi 97. Là một kỹ sư, ông gia nhập Toyota năm 1952 và dẫn dắt quá trình mở rộng sang Mỹ, ra mắt Lexus và Prius. Ông đã cải thiện chất lượng sản xuất, giúp Toyota được công nhận toàn cầu. Mặc dù có xuất thân khiêm tốn, nhưng Toyoda đã học hỏi từ các lãnh đạo trước đó và khuyến khích nhân viên đưa ra các đề xuất cải tiến. Ông nắm giữ chức Chủ tịch Toyota vào năm 1992-1999 và đóng vai trò then chốt trong việc giải quyết căng thẳng thương mại với Mỹ. Là một người khiêm tốn và tận tâm, Toyoda đã thúc đẩy niềm đam mê ô tô và cải tiến trong suốt cuộc đời mình, để lại dấu ấn sâu đậm trong văn hóa của Toyota."
Thương hiệu tỷ USD Burberry ra đời như thế nào - Báo VnExpress Kinh doanh,"Burberry là thương hiệu thời trang cao cấp do Thomas Burberry thành lập năm 1856, nổi tiếng với vải gabardine và áo khoác Trench Coat. Burberry có trụ sở tại London với hơn 400 cửa hàng toàn cầu và doanh thu hàng năm là 2 tỷ bảng Anh. Thomas Burberry là một nhà tiếp thị sáng tạo, đã sử dụng những người nổi tiếng và các chiến dịch quảng cáo để nâng cao vị thế của thương hiệu. Công ty đã trải qua nhiều lần chuyển đổi sở hữu, bao gồm cả niêm yết trên sàn chứng khoán và mua lại, nhưng vẫn duy trì vị trí là thương hiệu thời trang hàng đầu."
Doanh nhân bận rộn nhất nước Nga thời chiến - Báo VnExpress Kinh doanh,"Chiến sự Ukraine và lệnh trừng phạt của phương Tây khiến nhiều doanh nghiệp quốc tế rời khỏi Nga, tạo cơ hội cho doanh nhân Nga như Ivan Tavrin thực hiện nhiều thương vụ M&A. Tavrin đã đầu tư mạnh vào các công ty công nghệ, bao gồm Avito và HeadHunter Group. Sự tiếp tục của chiến sự và trừng phạt có thể dẫn đến sự ""Nga hóa"" của nền kinh tế Nga, nhưng cũng có thể hạn chế sự giàu có và ảnh hưởng của các doanh nhân Nga trong tương lai."
Cách người giàu nhất thế giới ngăn các con tranh giành quyền thừa kế - Báo VnExpress Kinh doanh,"Tóm tắt:

Bernard Arnault, Chủ tịch kiêm CEO của LVMH, đang chuẩn bị cho quá trình chuyển giao quyền lực, đồng thời ngăn chặn các con đấu đá giành quyền thừa kế. Ông đã thành lập một công ty mới, Agache Commandite, trong đó cổ phần được chia đều cho 5 người con, giúp họ tác động đến các quyết định lớn của LVMH. Mặc dù những người kế thừa sẽ có quyền lực trên giấy tờ, Arnault vẫn sẽ giữ quyền kiểm soát đáng kể. Để duy trì sự đoàn kết trong gia đình, Arnault đã thiết lập quy tắc bán cổ phần nghiêm ngặt và sử dụng phương pháp quản lý tập thể để cân bằng quyền lực giữa các con. Mặc dù chưa có người kế nhiệm nào được công bố, các phó tướng thân cận bên ngoài gia đình vẫn giữ vai trò quan trọng trong việc điều hành các thương hiệu lớn nhất của LVMH."
Cuộc khủng hoảng khiến Gautam Adani mất ngôi giàu nhất châu Á - Báo VnExpress Kinh doanh,"Error summarizing content: 400 API key expired. Please renew the API key. [reason: ""API_KEY_INVALID""
domain: ""googleapis.com""
metadata {
  key: ""service""
  value: ""generativelanguage.googleapis.com""
}
, locale: ""en-US""
message: ""API key expired. Please renew the API key.""
]"
Richard Chandler - tỷ phú ôm mộng 'Tesla ngành hàng không' - Báo VnExpress Kinh doanh,"Sự phát triển của Eviation Alice, một máy bay điện hai động cơ, đang thách thức ngành hàng không truyền thống bằng khả năng giảm tiếng ồn và khí thải. Dù vẫn còn những hoài nghi về tầm bay hạn chế và nhu cầu thực tế, nhà sáng lập Richard Chandler tin tưởng rằng Alice sẽ thúc đẩy sự điện khí hóa trong ngành, đặc biệt là với các máy bay nhỏ hơn. Eviation đã công bố đơn đặt hàng trị giá 2 tỷ USD nhưng hiện vẫn đang trong giai đoạn đầu khởi nghiệp."
Người giàu nhất châu Á kiếm 40 tỷ USD một năm thế nào - Báo VnExpress Kinh doanh,"Gautam Adani, một doanh nhân Ấn Độ 60 tuổi, đã có một năm thành công rực rỡ. Ông trở thành người giàu nhất châu Á và thứ 3 thế giới, kiếm được 40 tỷ USD sau khi mở rộng ra ngoài lĩnh vực nhiên liệu hóa thạch. Sự tăng trưởng của Adani Group phù hợp với chính sách của Thủ tướng Modi, và mặc dù bị ảnh hưởng bởi việc bán tháo, cổ phiếu của các công ty của họ vẫn tăng giá đáng kể trong năm. Adani cũng thực hiện một số vụ mua lại thành công, bao gồm cả mảng kinh doanh Ấn Độ của Holcim và đài truyền hình NDTV."
Đường đến ngôi giàu nhất thế giới của ông chủ LVMH - Báo VnExpress Kinh doanh,"Bernard Arnault hiện là người giàu nhất thế giới với khối tài sản 170,8 tỷ USD (Bloomberg) hoặc 188,6 tỷ USD (Forbes), đây là lần đầu tiên CEO của tập đoàn LVMH đạt được vị trí này. Tài sản của Arnault đã giảm 7,2 tỷ USD so với đầu năm, thấp hơn so với các tỷ phú công nghệ do nhu cầu hàng xa xỉ vẫn duy trì mạnh mẽ sau đại dịch. LVMH sở hữu 75 thương hiệu, với doanh thu năm 2022 đạt 68 tỷ USD. Arnault xây dựng đế chế kinh doanh của mình bằng nhiều thương vụ thâu tóm thành công, nhưng cũng có một số thất bại. Ông rất kín tiếng và ít xuất hiện trước công chúng, đồng thời đã bán máy bay riêng của LVMH để tránh gây chú ý. Gia đình ông nắm giữ gần 48% cổ phần và 64% quyền biểu quyết của LVMH, và các con của ông đều làm việc cho tập đoàn."
